Seq,LV,Word,Britanico
4258,C1,footage,ˈfʊtɪʤ
4259,C1,foreigner,ˈfɒrɪnə
4260,C1,formula,ˈfɔːmjʊlə
4261,C1,franchise,ˈfrænʧaɪz
4262,C1,frustration,frʌsˈtreɪʃən
4263,C1,fundraising,ˈfʌndˌreɪzɪŋ
4264,C1,funeral,ˈfjuːnərəl
4265,C1,gallon,ˈgælən
4266,C1,gambling,ˈgæmblɪŋ
4267,C1,gathering,ˈgæðərɪŋ
4268,C1,gear,gɪə
4269,C1,genocide,ˈʤɛnəʊsaɪd
4270,C1,glimpse,glɪmps
4271,C1,glory,ˈglɔːri
4272,C1,governance,ˈgʌvənəns
4273,C1,grace,greɪs
4274,C1,grave,greɪv / grɑːv
4275,C1,gravity,ˈgrævɪti
4276,C1,grid,grɪd
4277,C1,grief,griːf
4278,C1,grip,grɪp
4279,C1,guerrilla,gəˈrɪlə
4280,C1,guidance,ˈgaɪdəns
4281,C1,guilt,gɪlt
4282,C1,gut,gʌt
4283,C1,handful,ˈhændfʊl
4284,C1,handling,ˈhændlɪŋ
4285,C1,harassment,ˈhærəsmənt
4286,C1,hardware,ˈhɑːdweə
4287,C1,harmony,ˈhɑːməni
4288,C1,harvest,ˈhɑːvɪst
4289,C1,hatred,ˈheɪtrɪd
4290,C1,hazard,ˈhæzəd
4291,C1,heritage,ˈhɛrɪtɪʤ
4292,C1,hierarchy,ˈhaɪərɑːki
4293,C1,homeland,ˈhəʊmlænd
4294,C1,horizon,həˈraɪzn
4295,C1,horn,hɔːn
4296,C1,hostage,ˈhɒstɪʤ
4297,C1,hostility,hɒsˈtɪlɪti
4298,C1,humanity,hju(ː)ˈmænɪti
4299,C1,hydrogen,ˈhaɪdrɪʤən
4300,C1,identification,aɪˌdɛntɪfɪˈkeɪʃən
4301,C1,ideology,ˌaɪdɪˈɒləʤi
4302,C1,idiot,ˈɪdɪət
4303,C1,ignorance,ˈɪgnərəns
4304,C1,imagery,ˈɪmɪʤəri
4305,C1,implementation,ˌɪmplɪmɛnˈteɪʃən
4306,C1,imprisonment,ɪmˈprɪznmənt
4307,C1,inability,ˌɪnəˈbɪlɪti
4308,C1,incidence,ˈɪnsɪdəns
4309,C1,inclusion,ɪnˈkluːʒən
4310,C1,indicator,ˈɪndɪkeɪtə
4311,C1,indictment,ɪnˈdaɪtmənt
4312,C1,inequality,ˌɪni(ː)ˈkwɒlɪti
4313,C1,infant,ˈɪnfənt
4314,C1,injection,ɪnˈʤɛkʃən
4315,C1,injustice,ɪnˈʤʌstɪs
4316,C1,inmate,ˈɪnmeɪt
4317,C1,insertion,ɪnˈsɜːʃən
4318,C1,insider,ɪnˈsaɪdə
4319,C1,inspection,ɪnˈspɛkʃən
4320,C1,inspiration,ˌɪnspəˈreɪʃən
4321,C1,instinct,ˈɪnstɪŋkt / ɪnˈstɪŋkt
4322,C1,insult,ˈɪnsʌlt / ɪnˈsʌlt
4323,C1,intake,ˈɪnteɪk
4324,C1,integration,ˌɪntɪˈgreɪʃən
4325,C1,integrity,ɪnˈtɛgrɪti
4326,C1,intensity,ɪnˈtɛnsɪti
4327,C1,intent,ɪnˈtɛnt
4328,C1,interface,ˈɪntəˌfeɪs
4329,C1,interference,ˌɪntəˈfɪərəns
4330,C1,interior,ɪnˈtɪərɪə
4331,C1,intervention,ˌɪntə(ː)ˈvɛnʃən
4332,C1,investigator,ɪnˈvɛstɪgeɪtə
4333,C1,involvement,ɪnˈvɒlvmənt
4334,C1,irony,ˈaɪərəni
4335,C1,isolation,ˌaɪsəʊˈleɪʃən
4336,C1,junction,ˈʤʌŋkʃən
4337,C1,jurisdiction,ˌʤʊərɪsˈdɪkʃən
4338,C1,justification,ˌʤʌstɪfɪˈkeɪʃən
4339,C1,kidney,ˈkɪdni
4340,C1,kingdom,ˈkɪŋdəm
4341,C1,lad,læd
4342,C1,landlord,ˈlænlɔːd
4343,C1,landmark,ˈlændmɑːk
4344,C1,lap,læp
4345,C1,laser,ˈleɪzə
4346,C1,latter,ˈlætə
4347,C1,lawn,lɔːn
4348,C1,lawsuit,ˈlɔːsjuːt
4349,C1,layout,ˈleɪaʊt
4350,C1,legacy,ˈlɛgəsi
4351,C1,legislation,ˌlɛʤɪsˈleɪʃən
4352,C1,legislature,ˈlɛʤɪsleɪʧə
4353,C1,liberal,ˈlɪbərəl
4354,C1,liberation,ˌlɪbəˈreɪʃən
4355,C1,liberty,ˈlɪbəti
4356,C1,likelihood,ˈlaɪklɪhʊd
4357,C1,limb,lɪm
4358,C1,line-up,ˈlaɪnʌp
4359,C1,listing,ˈlɪstɪŋ
4360,C1,literacy,ˈlɪtərəsi
4361,C1,liver,ˈlɪvə
4362,C1,logic,ˈlɒʤɪk
4363,C1,loop,luːp
4364,C1,loyalty,ˈlɔɪəlti
4365,C1,machinery,məˈʃiːnəri
4366,C1,magistrate,ˈmæʤɪstreɪt
4367,C1,magnitude,ˈmægnɪtjuːd
4368,C1,mainland,ˈmeɪnlənd
4369,C1,mainstream,ˈmeɪnstriːm
4370,C1,maintenance,ˈmeɪntənəns
4371,C1,mandate,ˈmændeɪt
4372,C1,manipulation,məˌnɪpjʊˈleɪʃən
4373,C1,manuscript,ˈmænjʊskrɪpt
4374,C1,marketplace,ˈmɑːkɪtpleɪs
4375,C1,mask,mɑːsk
4376,C1,massacre,ˈmæsəkə
4377,C1,meantime,ˈmiːnˈtaɪm
4378,C1,meditation,ˌmɛdɪˈteɪʃən
4379,C1,melody,ˈmɛlədi
4380,C1,memo,ˈmiːməʊ
4381,C1,memoir,ˈmɛmwɑː
4382,C1,memorial,mɪˈmɔːrɪəl
4383,C1,mentor,ˈmɛntɔː
4384,C1,merchant,ˈmɜːʧənt
4385,C1,mercy,ˈmɜːsi
4386,C1,merger,ˈmɜːʤə
4387,C1,merit,ˈmɛrɪt
4388,C1,methodology,ˌmɛθəˈdɒləʤi
4389,C1,midst,mɪdst
4390,C1,migration,maɪˈgreɪʃən
4391,C1,militant,ˈmɪlɪtənt
4392,C1,militia,mɪˈlɪʃə
4393,C1,mill,mɪl
4394,C1,mining,ˈmaɪnɪŋ
4395,C1,ministry,ˈmɪnɪstri
4396,C1,miracle,ˈmɪrəkl
4397,C1,misery,ˈmɪzəri
4398,C1,missile,ˈmɪsaɪl
4399,C1,mob,mɒb
4400,C1,mobility,məʊˈbɪlɪti
4401,C1,modification,ˌmɒdɪfɪˈkeɪʃən
4402,C1,momentum,məʊˈmɛntəm
4403,C1,monk,mʌŋk
4404,C1,monopoly,məˈnɒpəli
4405,C1,morality,məˈrælɪti
4406,C1,motive,ˈməʊtɪv
4407,C1,motorist,ˈməʊtərɪst
4408,C1,nest,nɛst
4409,C1,newsletter,ˈnjuːzˌlɛtə
4410,C1,niche,niːʃ / nɪʧ
4411,C1,nomination,ˌnɒmɪˈneɪʃən
4412,C1,nominee,ˌnɒmɪˈniː
4413,C1,nonsense,ˈnɒnsəns
4414,C1,noon,nuːn
4415,C1,nursery,ˈnɜːsəri
4416,C1,objection,əbˈʤɛkʃən
4417,C1,obsession,əbˈsɛʃən
4418,C1,occurrence,əˈkʌrəns
4419,C1,odds,ɒdz
4420,C1,offering,ˈɒfərɪŋ
4421,C1,offspring,ˈɒfsprɪŋ
4422,C1,optimism,ˈɒptɪmɪzm
4423,C1,orientation,ˌɔːriɛnˈteɪʃən
4424,C1,outbreak,ˈaʊtbreɪk
4425,C1,outing,ˈaʊtɪŋ
4426,C1,outlet,ˈaʊtlɛt
4427,C1,outlook,ˈaʊtlʊk
4428,C1,outrage,ˈaʊtreɪʤ
4429,C1,outsider,ˌaʊtˈsaɪdə
4430,C1,pad,pæd
4431,C1,parameter,pəˈræmɪtə
4432,C1,parish,ˈpærɪʃ
4433,C1,passing,ˈpɑːsɪŋ
4434,C1,pastor,ˈpɑːstə
4435,C1,patch,pæʧ
4436,C1,patent,ˈpeɪtənt / ˈpætənt
4437,C1,pathway,ˈpɑːθweɪ
4438,C1,patrol,pəˈtrəʊl
4439,C1,patron,ˈpeɪtrən
4440,C1,peak,piːk
4441,C1,peasant,ˈpɛzənt
4442,C1,personnel,ˌpɜːsəˈnɛl
4443,C1,petition,pɪˈtɪʃən
4444,C1,philosopher,fɪˈlɒsəfə
4445,C1,physician,fɪˈzɪʃən
4446,C1,pipeline,ˈpaɪplaɪn
4447,C1,pirate,ˈpaɪərɪt
4448,C1,pit,pɪt
4449,C1,plea,pliː
4450,C1,pole,pəʊl
4451,C1,poll,pəʊl
4452,C1,pond,pɒnd
4453,C1,portfolio,pɔːtˈfəʊliəʊ
4454,C1,practitioner,prækˈtɪʃnə
4455,C1,precedent,ˈprɛsɪdənt / prɪˈsiːdənt
4456,C1,precision,prɪˈsɪʒən
4457,C1,predator,ˈprɛdətə
4458,C1,predecessor,ˈpriːdɪsɛsə
4459,C1,pregnancy,ˈprɛgnənsi
4460,C1,prejudice,ˈprɛʤʊdɪs
4461,C1,premier,ˈprɛmiə
4462,C1,premise,ˈprɛmɪs / prɪˈmaɪz
4463,C1,premium,ˈpriːmiəm
4464,C1,prescription,prɪsˈkrɪpʃən
4465,C1,preservation,ˌprɛzə(ː)ˈveɪʃən
4466,C1,presidency,ˈprɛzɪdənsi
4467,C1,prevalence,ˈprɛvələns
4468,C1,prevention,prɪˈvɛnʃən
4469,C1,prey,preɪ
4470,C1,privatization,ˌpraɪvɪtaɪˈzeɪʃ(ə)n
4471,C1,privilege,ˈprɪvɪlɪʤ
4472,C1,probe,prəʊb
4473,C1,proceedings,prəˈsiːdɪŋz
4474,C1,proceeds,ˈprəʊsiːdz
4475,C1,processing,ˈprəʊsɛsɪŋ
4476,C1,processor,ˈprəʊsɛsə
4477,C1,productivity,ˌprɒdʌkˈtɪvɪti
4478,C1,projection,prəˈʤɛkʃən
4479,C1,propaganda,ˌprɒpəˈgændə
4480,C1,proposition,ˌprɒpəˈzɪʃən
4481,C1,prosecution,ˌprɒsɪˈkjuːʃən
4482,C1,prosecutor,ˈprɒsɪkjuːtə
4483,C1,prosperity,prɒsˈpɛrɪti
4484,C1,protocol,ˈprəʊtəkɒl
4485,C1,province,ˈprɒvɪns
4486,C1,provision,prəˈvɪʒən
4487,C1,pulse,pʌls
4488,C1,query,ˈkwɪəri
4489,C1,quest,kwɛst
4490,C1,quota,ˈkwəʊtə
4491,C1,radar,ˈreɪdə
4492,C1,rage,reɪʤ
4493,C1,raid,reɪd
4494,C1,ranking,ˈræŋkɪŋ
4495,C1,ratio,ˈreɪʃɪəʊ
4496,C1,ray,reɪ
4497,C1,realization,ˌrɪəlaɪˈzeɪʃən
4498,C1,realm,rɛlm
4499,C1,reasoning,ˈriːznɪŋ
4500,C1,rebel,ˈrɛbl / rɪˈbɛl
4501,C1,rebellion,rɪˈbɛljən
4502,C1,recipient,rɪˈsɪpɪənt
4503,C1,reconstruction,ˌriːkənsˈtrʌkʃən
4504,C1,referendum,ˌrɛfəˈrɛndəm
4505,C1,reflection,rɪˈflɛkʃən
4506,C1,refuge,ˈrɛfjuːʤ
4507,C1,refusal,rɪˈfjuːzəl
4508,C1,regime,reɪˈʒiːm
4509,C1,regulator,ˈrɛgjʊleɪtə
4510,C1,rehabilitation,ˌriːəˌbɪlɪˈteɪʃən
4511,C1,reign,reɪn
4512,C1,rejection,rɪˈʤɛkʃən
4513,C1,relevance,ˈrɛlɪvəns
4514,C1,reliability,rɪˌlaɪəˈbɪlɪti
4515,C1,remainder,rɪˈmeɪndə
4516,C1,remains,rɪˈmeɪnz
4517,C1,remedy,ˈrɛmɪdi
4518,C1,reminder,rɪˈmaɪndə
4519,C1,removal,rɪˈmuːvəl
4520,C1,rental,ˈrɛntl
4521,C1,replacement,rɪˈpleɪsmənt
4522,C1,representation,ˌrɛprɪzɛnˈteɪʃən
4523,C1,reproduction,ˌriːprəˈdʌkʃən
4524,C1,republic,rɪˈpʌblɪk
4525,C1,residence,ˈrɛzɪdəns
4526,C1,residue,ˈrɛzɪdjuː
4527,C1,resignation,ˌrɛzɪgˈneɪʃən
4528,C1,resistance,rɪˈzɪstəns
4529,C1,restoration,ˌrɛstəˈreɪʃən
4530,C1,restraint,rɪsˈtreɪnt
4531,C1,revelation,ˌrɛvɪˈleɪʃən
4532,C1,revenge,rɪˈvɛnʤ
4533,C1,revival,rɪˈvaɪvəl
4534,C1,rhetoric,ˈrɛtərɪk
4535,C1,rifle,ˈraɪfl
4536,C1,riot,ˈraɪət
4537,C1,ritual,ˈrɪʧʊəl
4538,C1,rod,rɒd
4539,C1,rotation,rəʊˈteɪʃən
4540,C1,ruling,ˈruːlɪŋ
4541,C1,rumour,ˈruːmə
4542,C1,saint,seɪnt
4543,C1,sake,seɪk
4544,C1,sanction,ˈsæŋkʃən
4545,C1,scope,skəʊp
4546,C1,scrutiny,ˈskruːtɪni
4547,C1,segment,ˈsɛgmənt / sɛgˈmɛnt
4548,C1,seldom,ˈsɛldəm
4549,C1,senator,ˈsɛnətə
4550,C1,sensation,sɛnˈseɪʃən
4551,C1,sensitivity,ˌsɛnsɪˈtɪvɪti
4552,C1,sentiment,ˈsɛntɪmənt
4553,C1,separation,ˌsɛpəˈreɪʃən
4554,C1,settlement,ˈsɛtlmənt
4555,C1,set-up,ˈsɛtʌp
4556,C1,sexuality,ˌsɛkʃʊˈæləti
4557,C1,shareholder,ˈʃeəˌhəʊldə
4558,C1,shipping,ˈʃɪpɪŋ
4559,C1,simulation,ˌsɪmjʊˈleɪʃən
4560,C1,sin,sɪn
4561,C1,sketch,skɛʧ
4562,C1,slavery,ˈsleɪvəri
4563,C1,slot,slɒt
4564,C1,solicitor,səˈlɪsɪtə
4565,C1,solidarity,ˌsɒlɪˈdærɪti
4566,C1,solo,ˈsəʊləʊ
4567,C1,sovereignty,ˈsɒvrənti
4568,C1,spam,spæm
4569,C1,specification,ˌspɛsɪfɪˈkeɪʃən
4570,C1,specimen,ˈspɛsɪmɪn
4571,C1,spectacle,ˈspɛktəkl
4572,C1,spectrum,ˈspɛktrəm
4573,C1,sphere,sfɪə
4574,C1,spine,spaɪn
4575,C1,spotlight,ˈspɒtlaɪt
4576,C1,spouse,spaʊz
4577,C1,spy,spaɪ
4578,C1,squad,skwɒd
4579,C1,stability,stəˈbɪlɪti
4580,C1,stake,steɪk
4581,C1,stereotype,ˈstɪərɪətaɪp
4582,C1,stimulus,ˈstɪmjʊləs
4583,C1,storage,ˈstɔːrɪʤ
4584,C1,strain,streɪn
4585,C1,strand,strænd
4586,C1,submission,səbˈmɪʃən
4587,C1,subscriber,səbˈskraɪbə
4588,C1,subscription,səbˈskrɪpʃən
4589,C1,subsidy,ˈsʌbsɪdi
4590,C1,substitution,ˌsʌbstɪˈtjuːʃən
4591,C1,succession,səkˈsɛʃən
4592,C1,successor,səkˈsɛsə
4593,C1,suicide,ˈsjʊɪsaɪd
4594,C1,suite,swiːt
4595,C1,summit,ˈsʌmɪt
4596,C1,supervision,ˌsjuːpəˈvɪʒən
4597,C1,supervisor,ˈsjuːpəvaɪzə
4598,C1,surge,sɜːʤ
4599,C1,surplus,ˈsɜːpləs
4600,C1,surveillance,sɜːˈveɪləns
4601,C1,suspension,səsˈpɛnʃən
4602,C1,suspicion,səsˈpɪʃən
4603,C1,sword,sɔːd
4604,C1,syndrome,ˈsɪndrəʊm
4605,C1,synthesis,ˈsɪnθɪsɪs
4606,C1,tactic,ˈtæktɪk
4607,C1,taxpayer,ˈtæksˌpeɪə
4608,C1,tenant,ˈtɛnənt
4609,C1,tenure,ˈtɛnjʊə
4610,C1,terrain,ˈtɛreɪn
4611,C1,testimony,ˈtɛstɪməni
4612,C1,texture,ˈtɛksʧə
4613,C1,theology,θɪˈɒləʤi
4614,C1,thread,θrɛd
4615,C1,threshold,ˈθrɛʃˌhəʊld / ˈθrɛʃəʊld
4616,C1,tide,taɪd
4617,C1,timber,ˈtɪmbə
4618,C1,tobacco,təˈbækəʊ
4619,C1,tolerance,ˈtɒlərəns
4620,C1,toll,təʊl
4621,C1,trademark,ˈtreɪdˌmɑːk
4622,C1,trailer,ˈtreɪlə
4623,C1,transaction,trænˈzækʃən
4624,C1,transcript,ˈtrænskrɪpt
4625,C1,transformation,ˌtrænsfəˈmeɪʃən
4626,C1,transit,ˈtrænsɪt / ˈtrænzɪt
4627,C1,transmission,trænzˈmɪʃən
4628,C1,transparency,trænsˈpeərənsi
4629,C1,trauma,ˈtrɔːmə
4630,C1,treaty,ˈtriːti
4631,C1,tribunal,traɪˈbjuːnl
4632,C1,tribute,ˈtrɪbjuːt
4633,C1,trio,ˈtri(ː)əʊ
4634,C1,triumph,ˈtraɪəmf
4635,C1,trophy,ˈtrəʊfi
4636,C1,trustee,trʌsˈtiː
4637,C1,tuition,tju(ː)ˈɪʃən
4638,C1,turnout,ˈtɜːnˈaʊt
4639,C1,turnover,ˈtɜːnˌəʊvə
4640,C1,undergraduate,ˌʌndəˈgrædjʊɪt
4641,C1,utility,ju(ː)ˈtɪlɪti
4642,C1,vacuum,ˈvækjʊəm
4643,C1,validity,vəˈlɪdɪti
4644,C1,variable,ˈveərɪəbl
4645,C1,vein,veɪn
4646,C1,verdict,ˈvɜːdɪkt
4647,C1,verse,vɜːs
4648,C1,vessel,ˈvɛsl
4649,C1,veteran,ˈvɛtərən
4650,C1,vice,vaɪs / ˈvaɪsi
4651,C1,villager,ˈvɪlɪʤə
4652,C1,violation,ˌvaɪəˈleɪʃən
4653,C1,virtue,ˈvɜːtjuː
4654,C1,vulnerability,ˌvʌlnərəˈbɪlɪti
4655,C1,ward,wɔːd
4656,C1,warehouse,ˈweəhaʊs / ˈweəhaʊz
4657,C1,warfare,ˈwɔːfeə
4658,C1,warrior,ˈwɒrɪə
4659,C1,weed,wiːd
4660,C1,well-being,wɛl-ˈbiːɪŋ
4661,C1,widow,ˈwɪdəʊ
4662,C1,width,wɪdθ
4663,C1,willingness,ˈwɪlɪŋnɪs
4664,C1,wit,wɪt
4665,C1,withdrawal,wɪðˈdrɔːəl
4666,C1,workout,ˈwɜːkaʊt
4667,C1,youngster,ˈjʌŋstə
4668,C1,albeit,ɔːlˈbiːɪt
4669,C1,accordingly,əˈkɔːdɪŋli
4670,C1,allegedly,əˈlɛʤdli
4671,C1,arguably,ˈɑːgjʊəbli
4672,C1,continually,kənˈtɪnjʊəli
4673,C1,exclusively,ɪksˈkluːsɪvli
4674,C1,explicitly,ɪksˈplɪsɪtli
4675,C1,forth,fɔːθ
4676,C1,frankly,ˈfræŋkli
4677,C1,halfway,ˌhɑːfˈweɪ
4678,C1,ironically,aɪˈrɒnɪkəli
4679,C1,merely,ˈmɪəli
4680,C1,namely,ˈneɪmli
4681,C1,nonetheless,ˌnʌnðəˈlɛs
4682,C1,notably,ˈnəʊtəbli
4683,C1,overly,ˈəʊvəli
4684,C1,partially,ˈpɑːʃəli
4685,C1,predominantly,prɪˈdɒmɪnəntli
4686,C1,presently,ˈprɛzntli
4687,C1,presumably,prɪˈzjuːməbli
4688,C1,readily,ˈrɛdɪli
4689,C1,regardless,rɪˈgɑːdlɪs
4690,C1,reportedly,rɪˈpɔːtɪdli
4691,C1,respectively,rɪsˈpɛktɪvli
4692,C1,seemingly,ˈsiːmɪŋli
4693,C1,simultaneously,ˌsɪməlˈteɪniəsli
4694,C1,solely,ˈsəʊlli
4695,C1,substantially,səbˈstænʃəli
4696,C1,supposedly,səˈpəʊzɪdli
4697,C1,thankfully,ˈθæŋkfʊli
4698,C1,thereafter,ðeərˈɑːftə
4699,C1,thereby,ˈðeəˈbaɪ
4700,C1,undoubtedly,ʌnˈdaʊtɪdli
4701,C1,utterly,ˈʌtəli
4702,C1,whatsoever,ˌwɒtsəʊˈɛvə
4703,C1,whereby,weəˈbaɪ
4704,C1,wholly,ˈhəʊli
4705,C1,absent,ˈæbsənt / æbˈsɛnt
4706,C1,absurd,əbˈsɜːd
4707,C1,accessible,əkˈsɛsəbl
4708,C1,accountable,əˈkaʊntəbl
4709,C1,acute,əˈkjuːt
4710,C1,adjacent,əˈʤeɪsənt
4711,C1,administrative,ədˈmɪnɪstrətɪv
4712,C1,adverse,ˈædvɜːs
4713,C1,aesthetic,iːsˈθɛtɪk
4714,C1,agricultural,ˌægrɪˈkʌlʧərəl
4715,C1,alike,əˈlaɪk
4716,C1,anonymous,əˈnɒnɪməs
4717,C1,appealing,əˈpiːlɪŋ
4718,C1,applicable,ˈæplɪkəbl
4719,C1,arbitrary,ˈɑːbɪtrəri
4720,C1,architectural,ˌɑːkɪˈtɛkʧərəl
4721,C1,authentic,ɔːˈθɛntɪk
4722,C1,bare,beə
4723,C1,beloved,bɪˈlʌvɪd / bɪˈlʌvd
4724,C1,bizarre,bɪˈzɑː
4725,C1,brutal,ˈbruːtl
4726,C1,capitalist,ˈkæpɪtəlɪst
4727,C1,cautious,ˈkɔːʃəs
4728,C1,chronic,ˈkrɒnɪk
4729,C1,civic,ˈsɪvɪk
4730,C1,clinical,ˈklɪnɪkəl
4731,C1,coastal,ˈkəʊstəl
4732,C1,cognitive,ˈkɒgnɪtɪv
4733,C1,collective,kɒˈlɛktɪv
4734,C1,colonial,kəˈləʊniəl
4735,C1,communist,ˈkɒmjʊnɪst
4736,C1,comparable,ˈkɒmpərəbl
4737,C1,compelling,kəmˈpɛlɪŋ
4738,C1,competent,ˈkɒmpɪtənt
4739,C1,congressional,kɒŋˈgrɛʃənl
4740,C1,consecutive,kənˈsɛkjʊtɪv
4741,C1,constitutional,ˌkɒnstɪˈtjuːʃənl
4742,C1,cooperative,kəʊˈɒpərətɪv
4743,C1,corresponding,ˌkɒrɪsˈpɒndɪŋ
4744,C1,corrupt,kəˈrʌpt
4745,C1,costly,ˈkɒstli
4746,C1,countless,ˈkaʊntlɪs
4747,C1,credible,ˈkrɛdəbl
4748,C1,crude,kruːd
4749,C1,cynical,ˈsɪnɪkəl
4750,C1,damaging,ˈdæmɪʤɪŋ
4751,C1,decisive,dɪˈsaɪsɪv
4752,C1,dedicated,ˈdɛdɪkeɪtɪd
4753,C1,defensive,dɪˈfɛnsɪv
4754,C1,delicate,ˈdɛlɪkɪt
4755,C1,dense,dɛns
4756,C1,desirable,dɪˈzaɪərəbl
4757,C1,destructive,dɪsˈtrʌktɪv
4758,C1,disastrous,dɪˈzɑːstrəs
4759,C1,distinctive,dɪsˈtɪŋktɪv
4760,C1,disturbing,dɪsˈtɜːbɪŋ
4761,C1,divine,dɪˈvaɪn
4762,C1,dual,ˈdju(ː)əl
4763,C1,dumb,dʌm
4764,C1,eager,ˈiːgə
4765,C1,ecological,ˌɛkəˈlɒʤɪkəl
4766,C1,elaborate,ɪˈlæbərɪt / ɪˈlæbəreɪt
4767,C1,electoral,ɪˈlɛktərəl
4768,C1,eligible,ˈɛlɪʤəbl
4769,C1,empirical,ɛmˈpɪrɪkəl
4770,C1,encouraging,ɪnˈkʌrɪʤɪŋ
4771,C1,endless,ˈɛndlɪs
4772,C1,engaging,ɪnˈgeɪʤɪŋ
4773,C1,eternal,i(ː)ˈtɜːnl
4774,C1,evolutionary,ˌiːvəˈluːʃnəri
4775,C1,exceptional,ɪkˈsɛpʃənl
4776,C1,exclusive,ɪksˈkluːsɪv
4777,C1,experimental,ɛksˌpɛrɪˈmɛntl
4778,C1,explicit,ɪksˈplɪsɪt
4779,C1,fatal,ˈfeɪtl
4780,C1,favourable,ˈfeɪvərəbl
4781,C1,feminist,ˈfɛmɪnɪst
4782,C1,fierce,fɪəs
4783,C1,flawed,flɔːd
4784,C1,forthcoming,fɔːθˈkʌmɪŋ
4785,C1,fragile,ˈfræʤaɪl
4786,C1,frustrated,frʌsˈtreɪtɪd
4787,C1,frustrating,frʌsˈtreɪtɪŋ
4788,C1,functional,ˈfʌŋkʃənl
4789,C1,generic,ʤɪˈnɛrɪk
4790,C1,glorious,ˈglɔːrɪəs
4791,C1,handy,ˈhændi
4792,C1,harsh,hɑːʃ
4793,C1,high-profile,haɪ-ˈprəʊfaɪl
4794,C1,hopeful,ˈhəʊpfʊl
4795,C1,hostile,ˈhɒstaɪl
4796,C1,humanitarian,hju(ː)ˌmænɪˈteərɪən
4797,C1,humble,ˈhʌmbl
4798,C1,ideological,ˌaɪdɪəˈlɒʤɪkəl
4799,C1,immense,ɪˈmɛns
4800,C1,imminent,ˈɪmɪnənt
4801,C1,inadequate,ɪnˈædɪkwɪt
4802,C1,inappropriate,ˌɪnəˈprəʊprɪɪt
4803,C1,inclined,ɪnˈklaɪnd
4804,C1,indigenous,ɪnˈdɪʤɪnəs
4805,C1,infamous,ˈɪnfəməs
4806,C1,influential,ˌɪnflʊˈɛnʃəl
4807,C1,inherent,ɪnˈhɪərənt
4808,C1,institutional,ˌɪnstɪˈtjuːʃən(ə)l
4809,C1,instrumental,ˌɪnstrʊˈmɛntl
4810,C1,insufficient,ˌɪnsəˈfɪʃənt
4811,C1,intact,ɪnˈtækt
4812,C1,integral,ˈɪntɪgrəl
4813,C1,integrated,ˈɪntɪgreɪtɪd
4814,C1,intensive,ɪnˈtɛnsɪv
4815,C1,interactive,ˌɪntərˈæktɪv
4816,C1,interim,ˈɪntərɪm
4817,C1,intermediate,ˌɪntəˈmiːdiət
4818,C1,intimate,ˈɪntɪmɪt / ˈɪntɪmeɪt
4819,C1,intriguing,ɪnˈtriːgɪŋ
4820,C1,invisible,ɪnˈvɪzəbl
4821,C1,ironic,aɪˈrɒnɪk
4822,C1,irrelevant,ɪˈrɛlɪvənt
4823,C1,judicial,ʤu(ː)ˈdɪʃəl
4824,C1,large-scale,lɑːʤ-skeɪl
4825,C1,legendary,ˈlɛʤəndəri
4826,C1,legislative,ˈlɛʤɪslətɪv
4827,C1,legitimate,lɪˈʤɪtɪmɪt / lɪˈʤɪtɪmeɪt
4828,C1,lengthy,ˈlɛŋθi
4829,C1,lesbian,ˈlɛzbɪən
4830,C1,lesser,ˈlɛsə
4831,C1,lethal,ˈliːθəl
4832,C1,liable,ˈlaɪəbl
4833,C1,lifelong,ˈlaɪflɒŋ
4834,C1,linear,ˈlɪnɪə
4835,C1,long-standing,ˈlɒŋˈstændɪŋ
4836,C1,long-time,lɒŋ-taɪm
4837,C1,magical,ˈmæʤɪkəl
4838,C1,magnetic,mægˈnɛtɪk
4839,C1,mandatory,ˈmændətəri
4840,C1,marginal,ˈmɑːʤɪnəl
4841,C1,marine,məˈriːn
4842,C1,mathematical,ˌmæθɪˈmætɪkəl
4843,C1,mature,məˈtjʊə
4844,C1,meaningful,ˈmiːnɪŋfʊl
4845,C1,medieval,ˌmɛdɪˈiːvəl
4846,C1,mere,mɪə
4847,C1,minimal,ˈmɪnɪml
4848,C1,misleading,mɪsˈliːdɪŋ
4849,C1,moderate,ˈmɒdərɪt / ˈmɒdəreɪt
4850,C1,municipal,mju(ː)ˈnɪsɪpəl
4851,C1,mutual,ˈmjuːtjʊəl
4852,C1,nationwide,ˈneɪʃənwaɪd
4853,C1,naval,ˈneɪvəl
4854,C1,neighbouring,ˈneɪbərɪŋ
4855,C1,noble,ˈnəʊbl
4856,C1,non-profit,nɒn-ˈprɒfɪt
4857,C1,notable,ˈnəʊtəbl
4858,C1,notorious,nəʊˈtɔːrɪəs
4859,C1,occasional,əˈkeɪʒənl
4860,C1,operational,ˌɒpəˈreɪʃənl
4861,C1,optical,ˈɒptɪkəl
4862,C1,oral,ˈɔːrəl
4863,C1,organizational,ˌɔːgənaɪˈzeɪʃən(ə)l
4864,C1,overwhelming,ˌəʊvəˈwɛlmɪŋ
4865,C1,parental,pəˈrɛntl
4866,C1,parliamentary,ˌpɑːləˈmɛntəri
4867,C1,partial,ˈpɑːʃəl
4868,C1,passive,ˈpæsɪv
4869,C1,peculiar,pɪˈkjuːliə
4870,C1,persistent,pəˈsɪstənt
4871,C1,philosophical,ˌfɪləˈsɒfɪkəl
